Timestamp,Appliance,Type,Status_ON_OFF,Energy_Consumed_kWh,Outdoor_Temp
2026-03-11 08:00:00,Kitchen_Lights,lighting,1,0.144,28.2
2026-03-11 08:00:00,TV,entertainment,1,0.324,28.2
2026-03-11 09:00:00,Living_Room_AC,cooling,1,2.646,28.6
2026-03-11 09:00:00,Bedroom_AC,cooling,1,1.955,28.6
2026-03-11 09:00:00,Living_Room_Fan,circulation,1,0.097,28.6
2026-03-11 09:00:00,Kitchen_Lights,lighting,0,0.0,28.6
2026-03-11 09:00:00,TV,entertainment,1,0.326,28.6
2026-03-11 10:00:00,Living_Room_AC,cooling,0,0.0,27.4
2026-03-11 10:00:00,Bedroom_AC,cooling,0,0.0,27.4
2026-03-11 10:00:00,Living_Room_Fan,circulation,1,0.103,27.4
2026-03-11 10:00:00,Kitchen_Lights,lighting,1,0.14,27.4
2026-03-11 10:00:00,TV,entertainment,1,0.272,27.4
2026-03-11 11:00:00,Living_Room_AC,cooling,0,0.0,26.1
2026-03-11 11:00:00,Bedroom_AC,cooling,0,0.0,26.1
2026-03-11 11:00:00,Living_Room_Fan,circulation,1,0.099,26.1
2026-03-11 11:00:00,Kitchen_Lights,lighting,1,0.142,26.1
2026-03-11 11:00:00,TV,entertainment,1,0.301,26.1
2026-03-11 12:00:00,Living_Room_AC,cooling,1,2.407,30.3
2026-03-11 12:00:00,Bedroom_AC,cooling,1,2.048,30.3
2026-03-11 12:00:00,Living_Room_Fan,circulation,0,0.0,30.3
2026-03-11 12:00:00,Kitchen_Lights,lighting,1,0.153,30.3
2026-03-11 12:00:00,TV,entertainment,0,0.0,30.3
2026-03-11 13:00:00,Living_Room_AC,cooling,0,0.0,24.2
2026-03-11 13:00:00,Bedroom_AC,cooling,1,2.015,24.2
2026-03-11 13:00:00,Living_Room_Fan,circulation,1,0.107,24.2
2026-03-11 13:00:00,Kitchen_Lights,lighting,1,0.144,24.2
2026-03-11 13:00:00,TV,entertainment,0,0.0,24.2
2026-03-11 14:00:00,Living_Room_AC,cooling,0,0.0,24.0
2026-03-11 14:00:00,Bedroom_AC,cooling,1,1.976,24.0
2026-03-11 14:00:00,Living_Room_Fan,circulation,1,0.099,24.0
2026-03-11 14:00:00,Kitchen_Lights,lighting,1,0.138,24.0
2026-03-11 14:00:00,TV,entertainment,0,0.0,24.0
2026-03-11 15:00:00,Living_Room_AC,cooling,0,0.0,24.2
2026-03-11 15:00:00,Bedroom_AC,cooling,1,1.85,24.2
2026-03-11 15:00:00,Living_Room_Fan,circulation,1,0.11,24.2
2026-03-11 15:00:00,Kitchen_Lights,lighting,1,0.16,24.2
2026-03-11 15:00:00,TV,entertainment,0,0.0,24.2
2026-03-11 16:00:00,Living_Room_AC,cooling,1,2.455,29.3
2026-03-11 16:00:00,Bedroom_AC,cooling,1,1.961,29.3
2026-03-11 16:00:00,Living_Room_Fan,circulation,0,0.0,29.3
2026-03-11 16:00:00,Kitchen_Lights,lighting,1,0.14,29.3
2026-03-11 16:00:00,TV,entertainment,0,0.0,29.3
2026-03-11 17:00:00,Living_Room_AC,cooling,0,0.0,24.9
2026-03-11 17:00:00,Bedroom_AC,cooling,0,0.0,24.9
2026-03-11 17:00:00,Living_Room_Fan,circulation,1,0.108,24.9
2026-03-11 17:00:00,Kitchen_Lights,lighting,1,0.135,24.9
2026-03-11 17:00:00,TV,entertainment,0,0.0,24.9
2026-03-11 18:00:00,Living_Room_AC,cooling,0,0.0,26.0
2026-03-11 18:00:00,Bedroom_AC,cooling,0,0.0,26.0
2026-03-11 18:00:00,Living_Room_Fan,circulation,0,0.0,26.0
2026-03-11 18:00:00,Kitchen_Lights,lighting,1,0.156,26.0
2026-03-11 18:00:00,TV,entertainment,0,0.0,26.0
2026-03-11 19:00:00,Living_Room_AC,cooling,1,2.567,31.8
2026-03-11 19:00:00,Bedroom_AC,cooling,1,2.194,31.8
2026-03-11 19:00:00,Living_Room_Fan,circulation,0,0.0,31.8
2026-03-11 19:00:00,Kitchen_Lights,lighting,1,0.16,31.8
2026-03-11 19:00:00,TV,entertainment,0,0.0,31.8
2026-03-11 20:00:00,Living_Room_AC,cooling,1,2.485,29.1
2026-03-11 20:00:00,Bedroom_AC,cooling,1,1.827,29.1
2026-03-11 20:00:00,Living_Room_Fan,circulation,0,0.0,29.1
2026-03-11 20:00:00,Kitchen_Lights,lighting,1,0.155,29.1
2026-03-11 20:00:00,TV,entertainment,0,0.0,29.1
2026-03-11 21:00:00,Living_Room_AC,cooling,1,2.616,33.0
2026-03-11 21:00:00,Bedroom_AC,cooling,1,1.865,33.0
2026-03-11 21:00:00,Living_Room_Fan,circulation,1,0.103,33.0
2026-03-11 21:00:00,Kitchen_Lights,lighting,0,0.0,33.0
2026-03-11 21:00:00,TV,entertainment,1,0.307,33.0
2026-03-11 22:00:00,Living_Room_AC,cooling,1,2.287,29.5
2026-03-11 22:00:00,Bedroom_AC,cooling,1,2.174,29.5
2026-03-11 22:00:00,Living_Room_Fan,circulation,0,0.0,29.5
2026-03-11 22:00:00,Kitchen_Lights,lighting,0,0.0,29.5
2026-03-11 22:00:00,TV,entertainment,1,0.299,29.5
2026-03-11 23:00:00,Living_Room_AC,cooling,1,2.298,39.5
2026-03-11 23:00:00,Bedroom_AC,cooling,1,2.109,39.5
2026-03-11 23:00:00,Living_Room_Fan,circulation,0,0.0,39.5
2026-03-11 23:00:00,Kitchen_Lights,lighting,1,0.141,39.5
2026-03-11 23:00:00,TV,entertainment,1,0.33,39.5
2026-03-12 00:00:00,Living_Room_AC,cooling,1,2.322,30.0
2026-03-12 00:00:00,Bedroom_AC,cooling,1,2.032,30.0
2026-03-12 00:00:00,Living_Room_Fan,circulation,1,0.107,30.0
2026-03-12 00:00:00,Kitchen_Lights,lighting,1,0.146,30.0
2026-03-12 00:00:00,TV,entertainment,1,0.33,30.0
2026-03-12 01:00:00,Living_Room_AC,cooling,1,2.6,28.9
2026-03-12 01:00:00,Bedroom_AC,cooling,1,1.949,28.9
2026-03-12 01:00:00,Living_Room_Fan,circulation,1,0.091,28.9
2026-03-12 01:00:00,Kitchen_Lights,lighting,0,0.0,28.9
2026-03-12 01:00:00,TV,entertainment,1,0.271,28.9
2026-03-12 02:00:00,Living_Room_AC,cooling,1,2.31,31.0
2026-03-12 02:00:00,Bedroom_AC,cooling,1,2.066,31.0
2026-03-12 02:00:00,Living_Room_Fan,circulation,1,0.1,31.0
2026-03-12 02:00:00,Kitchen_Lights,lighting,0,0.0,31.0
2026-03-12 02:00:00,TV,entertainment,1,0.289,31.0
2026-03-12 03:00:00,Living_Room_AC,cooling,1,2.567,32.2
2026-03-12 03:00:00,Bedroom_AC,cooling,1,2.068,32.2
2026-03-12 03:00:00,Living_Room_Fan,circulation,1,0.096,32.2
2026-03-12 03:00:00,Kitchen_Lights,lighting,0,0.0,32.2
2026-03-12 03:00:00,TV,entertainment,1,0.276,32.2
2026-03-12 04:00:00,Living_Room_AC,cooling,1,2.329,30.2
2026-03-12 04:00:00,Bedroom_AC,cooling,0,0.0,30.2
2026-03-12 04:00:00,Living_Room_Fan,circulation,1,0.102,30.2
2026-03-12 04:00:00,Kitchen_Lights,lighting,0,0.0,30.2
2026-03-12 04:00:00,TV,entertainment,1,0.316,30.2
2026-03-12 05:00:00,Living_Room_AC,cooling,1,2.278,29.8
2026-03-12 05:00:00,Bedroom_AC,cooling,1,1.997,29.8
2026-03-12 05:00:00,Living_Room_Fan,circulation,1,0.098,29.8
2026-03-12 05:00:00,Kitchen_Lights,lighting,1,0.146,29.8
2026-03-12 05:00:00,TV,entertainment,0,0.0,29.8
2026-03-12 06:00:00,Living_Room_AC,cooling,0,0.0,28.9
2026-03-12 06:00:00,Bedroom_AC,cooling,1,1.893,28.9
2026-03-12 06:00:00,Living_Room_Fan,circulation,1,0.092,28.9
2026-03-12 06:00:00,Kitchen_Lights,lighting,0,0.0,28.9
2026-03-12 06:00:00,TV,entertainment,1,0.307,28.9
2026-03-12 07:00:00,Living_Room_AC,cooling,0,0.0,34.4
2026-03-12 07:00:00,Bedroom_AC,cooling,1,2.116,34.4
2026-03-12 07:00:00,Living_Room_Fan,circulation,1,0.106,34.4
2026-03-12 07:00:00,Kitchen_Lights,lighting,0,0.0,34.4
2026-03-12 07:00:00,TV,entertainment,1,0.307,34.4
2026-03-12 08:00:00,Living_Room_AC,cooling,0,0.0,27.6
2026-03-12 08:00:00,Bedroom_AC,cooling,0,0.0,27.6
2026-03-12 08:00:00,Living_Room_Fan,circulation,1,0.091,27.6
2026-03-12 08:00:00,Kitchen_Lights,lighting,1,0.158,27.6
2026-03-12 08:00:00,TV,entertainment,1,0.329,27.6
2026-03-12 09:00:00,Living_Room_AC,cooling,0,0.0,27.4
2026-03-12 09:00:00,Bedroom_AC,cooling,0,0.0,27.4
2026-03-12 09:00:00,Living_Room_Fan,circulation,1,0.096,27.4
2026-03-12 09:00:00,Kitchen_Lights,lighting,1,0.156,27.4
2026-03-12 09:00:00,TV,entertainment,1,0.319,27.4
2026-03-12 10:00:00,Living_Room_AC,cooling,1,2.636,29.1
2026-03-12 10:00:00,Bedroom_AC,cooling,1,2.048,29.1
2026-03-12 10:00:00,Living_Room_Fan,circulation,1,0.102,29.1
2026-03-12 10:00:00,Kitchen_Lights,lighting,1,0.146,29.1
2026-03-12 10:00:00,TV,entertainment,0,0.0,29.1
2026-03-12 11:00:00,Living_Room_AC,cooling,1,2.736,29.0
2026-03-12 11:00:00,Bedroom_AC,cooling,1,2.148,29.0
2026-03-12 11:00:00,Living_Room_Fan,circulation,1,0.091,29.0
2026-03-12 11:00:00,Kitchen_Lights,lighting,1,0.162,29.0
2026-03-12 11:00:00,TV,entertainment,1,0.305,29.0
2026-03-12 12:00:00,Living_Room_AC,cooling,0,0.0,27.4
2026-03-12 12:00:00,Bedroom_AC,cooling,0,0.0,27.4
2026-03-12 12:00:00,Living_Room_Fan,circulation,1,0.105,27.4
2026-03-12 12:00:00,Kitchen_Lights,lighting,1,0.139,27.4
2026-03-12 12:00:00,TV,entertainment,0,0.0,27.4
2026-03-12 13:00:00,Living_Room_AC,cooling,0,0.0,25.0
2026-03-12 13:00:00,Bedroom_AC,cooling,1,2.042,25.0
2026-03-12 13:00:00,Living_Room_Fan,circulation,1,0.091,25.0
2026-03-12 13:00:00,Kitchen_Lights,lighting,1,0.136,25.0
2026-03-12 13:00:00,TV,entertainment,0,0.0,25.0
2026-03-12 14:00:00,Living_Room_AC,cooling,0,0.0,27.2
2026-03-12 14:00:00,Bedroom_AC,cooling,1,1.846,27.2
2026-03-12 14:00:00,Living_Room_Fan,circulation,1,0.106,27.2
2026-03-12 14:00:00,Kitchen_Lights,lighting,1,0.156,27.2
2026-03-12 14:00:00,TV,entertainment,0,0.0,27.2
2026-03-12 15:00:00,Living_Room_AC,cooling,0,0.0,25.3
2026-03-12 15:00:00,Bedroom_AC,cooling,1,2.125,25.3
2026-03-12 15:00:00,Living_Room_Fan,circulation,1,0.109,25.3
2026-03-12 15:00:00,Kitchen_Lights,lighting,1,0.146,25.3
2026-03-12 15:00:00,TV,entertainment,0,0.0,25.3
2026-03-12 16:00:00,Living_Room_AC,cooling,1,2.557,30.9
2026-03-12 16:00:00,Bedroom_AC,cooling,1,1.817,30.9
2026-03-12 16:00:00,Living_Room_Fan,circulation,1,0.108,30.9
2026-03-12 16:00:00,Kitchen_Lights,lighting,1,0.154,30.9
2026-03-12 16:00:00,TV,entertainment,0,0.0,30.9
2026-03-12 17:00:00,Living_Room_AC,cooling,1,2.686,31.9
2026-03-12 17:00:00,Bedroom_AC,cooling,0,0.0,31.9
2026-03-12 17:00:00,Living_Room_Fan,circulation,1,0.103,31.9
2026-03-12 17:00:00,Kitchen_Lights,lighting,1,0.151,31.9
2026-03-12 17:00:00,TV,entertainment,0,0.0,31.9
2026-03-12 18:00:00,Living_Room_AC,cooling,0,0.0,31.0
2026-03-12 18:00:00,Bedroom_AC,cooling,1,1.818,31.0
2026-03-12 18:00:00,Living_Room_Fan,circulation,0,0.0,31.0
2026-03-12 18:00:00,Kitchen_Lights,lighting,1,0.157,31.0
2026-03-12 18:00:00,TV,entertainment,0,0.0,31.0
2026-03-12 19:00:00,Living_Room_AC,cooling,1,2.387,30.5
2026-03-12 19:00:00,Bedroom_AC,cooling,1,2.185,30.5
2026-03-12 19:00:00,Living_Room_Fan,circulation,1,0.099,30.5
2026-03-12 19:00:00,Kitchen_Lights,lighting,1,0.142,30.5
2026-03-12 19:00:00,TV,entertainment,0,0.0,30.5
2026-03-12 20:00:00,Living_Room_AC,cooling,0,0.0,25.9
2026-03-12 20:00:00,Bedroom_AC,cooling,0,0.0,25.9
2026-03-12 20:00:00,Living_Room_Fan,circulation,1,0.102,25.9
2026-03-12 20:00:00,Kitchen_Lights,lighting,1,0.146,25.9
2026-03-12 20:00:00,TV,entertainment,0,0.0,25.9
2026-03-12 21:00:00,Living_Room_AC,cooling,1,2.563,31.6
2026-03-12 21:00:00,Bedroom_AC,cooling,1,1.996,31.6
2026-03-12 21:00:00,Living_Room_Fan,circulation,1,0.09,31.6
2026-03-12 21:00:00,Kitchen_Lights,lighting,1,0.152,31.6
2026-03-12 21:00:00,TV,entertainment,1,0.313,31.6
2026-03-12 22:00:00,Living_Room_AC,cooling,1,2.567,29.8
2026-03-12 22:00:00,Bedroom_AC,cooling,1,1.951,29.8
2026-03-12 22:00:00,Living_Room_Fan,circulation,1,0.099,29.8
2026-03-12 22:00:00,Kitchen_Lights,lighting,0,0.0,29.8
2026-03-12 22:00:00,TV,entertainment,1,0.287,29.8
2026-03-12 23:00:00,Living_Room_AC,cooling,1,2.619,41.0
2026-03-12 23:00:00,Bedroom_AC,cooling,1,2.172,41.0
2026-03-12 23:00:00,Living_Room_Fan,circulation,1,0.091,41.0
2026-03-12 23:00:00,Kitchen_Lights,lighting,0,0.0,41.0
2026-03-12 23:00:00,TV,entertainment,1,0.325,41.0
2026-03-13 00:00:00,Living_Room_AC,cooling,1,2.32,28.4
2026-03-13 00:00:00,Bedroom_AC,cooling,1,1.848,28.4
2026-03-13 00:00:00,Living_Room_Fan,circulation,1,0.098,28.4
2026-03-13 00:00:00,Kitchen_Lights,lighting,0,0.0,28.4
2026-03-13 00:00:00,TV,entertainment,1,0.317,28.4
2026-03-13 01:00:00,Living_Room_AC,cooling,1,2.378,34.8
2026-03-13 01:00:00,Bedroom_AC,cooling,1,2.017,34.8
2026-03-13 01:00:00,Living_Room_Fan,circulation,1,0.095,34.8
2026-03-13 01:00:00,Kitchen_Lights,lighting,0,0.0,34.8
2026-03-13 01:00:00,TV,entertainment,1,0.323,34.8
2026-03-13 02:00:00,Living_Room_AC,cooling,0,0.0,30.3
2026-03-13 02:00:00,Bedroom_AC,cooling,1,2.028,30.3
2026-03-13 02:00:00,Living_Room_Fan,circulation,1,0.096,30.3
2026-03-13 02:00:00,Kitchen_Lights,lighting,0,0.0,30.3
2026-03-13 02:00:00,TV,entertainment,1,0.303,30.3
2026-03-13 03:00:00,Living_Room_AC,cooling,1,2.723,31.7
2026-03-13 03:00:00,Bedroom_AC,cooling,1,1.858,31.7
2026-03-13 03:00:00,Living_Room_Fan,circulation,1,0.102,31.7
2026-03-13 03:00:00,Kitchen_Lights,lighting,0,0.0,31.7
2026-03-13 03:00:00,TV,entertainment,1,0.319,31.7
2026-03-13 04:00:00,Living_Room_AC,cooling,0,0.0,32.8
2026-03-13 04:00:00,Bedroom_AC,cooling,1,1.939,32.8
2026-03-13 04:00:00,Living_Room_Fan,circulation,1,0.095,32.8
2026-03-13 04:00:00,Kitchen_Lights,lighting,0,0.0,32.8
2026-03-13 04:00:00,TV,entertainment,1,0.302,32.8
2026-03-13 05:00:00,Living_Room_AC,cooling,1,2.585,39.3
2026-03-13 05:00:00,Bedroom_AC,cooling,1,1.869,39.3
2026-03-13 05:00:00,Living_Room_Fan,circulation,0,0.0,39.3
2026-03-13 05:00:00,Kitchen_Lights,lighting,1,0.159,39.3
2026-03-13 05:00:00,TV,entertainment,1,0.29,39.3
2026-03-13 06:00:00,Living_Room_AC,cooling,1,2.381,40.1
2026-03-13 06:00:00,Bedroom_AC,cooling,1,2.2,40.1
2026-03-13 06:00:00,Living_Room_Fan,circulation,1,0.102,40.1
2026-03-13 06:00:00,Kitchen_Lights,lighting,1,0.137,40.1
2026-03-13 06:00:00,TV,entertainment,1,0.287,40.1
2026-03-13 07:00:00,Living_Room_AC,cooling,1,2.719,30.7
2026-03-13 07:00:00,Bedroom_AC,cooling,1,2.108,30.7
2026-03-13 07:00:00,Living_Room_Fan,circulation,1,0.095,30.7
2026-03-13 07:00:00,Kitchen_Lights,lighting,0,0.0,30.7
2026-03-13 07:00:00,TV,entertainment,1,0.313,30.7
2026-03-13 08:00:00,Living_Room_AC,cooling,0,0.0,25.5
2026-03-13 08:00:00,Bedroom_AC,cooling,0,0.0,25.5
2026-03-13 08:00:00,Living_Room_Fan,circulation,1,0.094,25.5
2026-03-13 08:00:00,Kitchen_Lights,lighting,1,0.149,25.5
2026-03-13 08:00:00,TV,entertainment,0,0.0,25.5
2026-03-13 09:00:00,Living_Room_AC,cooling,0,0.0,27.3
2026-03-13 09:00:00,Bedroom_AC,cooling,0,0.0,27.3
2026-03-13 09:00:00,Living_Room_Fan,circulation,1,0.093,27.3
2026-03-13 09:00:00,Kitchen_Lights,lighting,1,0.151,27.3
2026-03-13 09:00:00,TV,entertainment,1,0.302,27.3
2026-03-13 10:00:00,Living_Room_AC,cooling,1,2.252,28.9
2026-03-13 10:00:00,Bedroom_AC,cooling,1,2.178,28.9
2026-03-13 10:00:00,Living_Room_Fan,circulation,1,0.106,28.9
2026-03-13 10:00:00,Kitchen_Lights,lighting,1,0.15,28.9
2026-03-13 10:00:00,TV,entertainment,1,0.284,28.9
2026-03-13 11:00:00,Living_Room_AC,cooling,1,2.276,31.3
2026-03-13 11:00:00,Bedroom_AC,cooling,1,2.153,31.3
2026-03-13 11:00:00,Living_Room_Fan,circulation,0,0.0,31.3
2026-03-13 11:00:00,Kitchen_Lights,lighting,1,0.161,31.3
2026-03-13 11:00:00,TV,entertainment,0,0.0,31.3
2026-03-13 12:00:00,Living_Room_AC,cooling,1,2.553,31.6
2026-03-13 12:00:00,Bedroom_AC,cooling,1,2.037,31.6
2026-03-13 12:00:00,Living_Room_Fan,circulation,1,0.096,31.6
2026-03-13 12:00:00,Kitchen_Lights,lighting,1,0.16,31.6
2026-03-13 12:00:00,TV,entertainment,0,0.0,31.6
2026-03-13 13:00:00,Living_Room_AC,cooling,0,0.0,27.0
2026-03-13 13:00:00,Bedroom_AC,cooling,1,1.804,27.0
2026-03-13 13:00:00,Living_Room_Fan,circulation,1,0.094,27.0
2026-03-13 13:00:00,Kitchen_Lights,lighting,1,0.156,27.0
2026-03-13 13:00:00,TV,entertainment,0,0.0,27.0
2026-03-13 14:00:00,Living_Room_AC,cooling,0,0.0,25.5
2026-03-13 14:00:00,Bedroom_AC,cooling,1,1.925,25.5
2026-03-13 14:00:00,Living_Room_Fan,circulation,1,0.104,25.5
2026-03-13 14:00:00,Kitchen_Lights,lighting,1,0.139,25.5
2026-03-13 14:00:00,TV,entertainment,0,0.0,25.5
2026-03-13 15:00:00,Living_Room_AC,cooling,0,0.0,26.6
2026-03-13 15:00:00,Bedroom_AC,cooling,0,0.0,26.6
2026-03-13 15:00:00,Living_Room_Fan,circulation,0,0.0,26.6
2026-03-13 15:00:00,Kitchen_Lights,lighting,1,0.154,26.6
2026-03-13 15:00:00,TV,entertainment,0,0.0,26.6
2026-03-13 16:00:00,Living_Room_AC,cooling,0,0.0,26.6
2026-03-13 16:00:00,Bedroom_AC,cooling,1,2.008,26.6
2026-03-13 16:00:00,Living_Room_Fan,circulation,0,0.0,26.6
2026-03-13 16:00:00,Kitchen_Lights,lighting,1,0.151,26.6
2026-03-13 16:00:00,TV,entertainment,0,0.0,26.6
2026-03-13 17:00:00,Living_Room_AC,cooling,0,0.0,26.0
2026-03-13 17:00:00,Bedroom_AC,cooling,1,2.138,26.0
2026-03-13 17:00:00,Living_Room_Fan,circulation,0,0.0,26.0
2026-03-13 17:00:00,Kitchen_Lights,lighting,1,0.154,26.0
2026-03-13 17:00:00,TV,entertainment,0,0.0,26.0
2026-03-13 18:00:00,Living_Room_AC,cooling,0,0.0,24.8
2026-03-13 18:00:00,Bedroom_AC,cooling,1,1.863,24.8
2026-03-13 18:00:00,Living_Room_Fan,circulation,1,0.103,24.8
2026-03-13 18:00:00,Kitchen_Lights,lighting,1,0.15,24.8
2026-03-13 18:00:00,TV,entertainment,0,0.0,24.8
2026-03-13 19:00:00,Living_Room_AC,cooling,1,2.507,28.1
2026-03-13 19:00:00,Bedroom_AC,cooling,1,1.999,28.1
2026-03-13 19:00:00,Living_Room_Fan,circulation,1,0.106,28.1
2026-03-13 19:00:00,Kitchen_Lights,lighting,1,0.163,28.1
2026-03-13 19:00:00,TV,entertainment,0,0.0,28.1
2026-03-13 20:00:00,Living_Room_AC,cooling,0,0.0,28.1
2026-03-13 20:00:00,Bedroom_AC,cooling,1,1.91,28.1
2026-03-13 20:00:00,Living_Room_Fan,circulation,1,0.109,28.1
2026-03-13 20:00:00,Kitchen_Lights,lighting,1,0.152,28.1
2026-03-13 20:00:00,TV,entertainment,0,0.0,28.1
2026-03-13 21:00:00,Living_Room_AC,cooling,1,2.686,33.0
2026-03-13 21:00:00,Bedroom_AC,cooling,1,1.918,33.0
2026-03-13 21:00:00,Living_Room_Fan,circulation,1,0.098,33.0
2026-03-13 21:00:00,Kitchen_Lights,lighting,1,0.139,33.0
2026-03-13 21:00:00,TV,entertainment,0,0.0,33.0
2026-03-13 22:00:00,Living_Room_AC,cooling,1,2.385,31.5
2026-03-13 22:00:00,Bedroom_AC,cooling,1,2.028,31.5
2026-03-13 22:00:00,Living_Room_Fan,circulation,1,0.105,31.5
2026-03-13 22:00:00,Kitchen_Lights,lighting,0,0.0,31.5
2026-03-13 22:00:00,TV,entertainment,0,0.0,31.5
2026-03-13 23:00:00,Living_Room_AC,cooling,1,2.715,34.2
2026-03-13 23:00:00,Bedroom_AC,cooling,1,1.998,34.2
2026-03-13 23:00:00,Living_Room_Fan,circulation,0,0.0,34.2
2026-03-13 23:00:00,Kitchen_Lights,lighting,1,0.139,34.2
2026-03-13 23:00:00,TV,entertainment,0,0.0,34.2
2026-03-14 00:00:00,Living_Room_AC,cooling,1,2.594,41.7
2026-03-14 00:00:00,Bedroom_AC,cooling,1,1.805,41.7
2026-03-14 00:00:00,Living_Room_Fan,circulation,1,0.096,41.7
2026-03-14 00:00:00,Kitchen_Lights,lighting,1,0.156,41.7
2026-03-14 00:00:00,TV,entertainment,0,0.0,41.7
2026-03-14 01:00:00,Living_Room_AC,cooling,1,2.709,41.2
2026-03-14 01:00:00,Bedroom_AC,cooling,1,1.896,41.2
2026-03-14 01:00:00,Living_Room_Fan,circulation,1,0.101,41.2
2026-03-14 01:00:00,Kitchen_Lights,lighting,0,0.0,41.2
2026-03-14 01:00:00,TV,entertainment,1,0.324,41.2
2026-03-14 02:00:00,Living_Room_AC,cooling,1,2.587,32.1
2026-03-14 02:00:00,Bedroom_AC,cooling,1,2.16,32.1
2026-03-14 02:00:00,Living_Room_Fan,circulation,1,0.094,32.1
2026-03-14 02:00:00,Kitchen_Lights,lighting,0,0.0,32.1
2026-03-14 02:00:00,TV,entertainment,1,0.289,32.1
2026-03-14 03:00:00,Living_Room_AC,cooling,1,2.54,41.7
2026-03-14 03:00:00,Bedroom_AC,cooling,0,0.0,41.7
2026-03-14 03:00:00,Living_Room_Fan,circulation,0,0.0,41.7
2026-03-14 03:00:00,Kitchen_Lights,lighting,1,0.145,41.7
2026-03-14 03:00:00,TV,entertainment,0,0.0,41.7
2026-03-14 04:00:00,Living_Room_AC,cooling,1,2.46,41.4
2026-03-14 04:00:00,Bedroom_AC,cooling,1,1.906,41.4
2026-03-14 04:00:00,Living_Room_Fan,circulation,1,0.1,41.4
2026-03-14 04:00:00,Kitchen_Lights,lighting,0,0.0,41.4
2026-03-14 04:00:00,TV,entertainment,1,0.285,41.4
2026-03-14 05:00:00,Living_Room_AC,cooling,1,2.363,33.2
2026-03-14 05:00:00,Bedroom_AC,cooling,1,2.065,33.2
2026-03-14 05:00:00,Living_Room_Fan,circulation,1,0.09,33.2
2026-03-14 05:00:00,Kitchen_Lights,lighting,0,0.0,33.2
2026-03-14 05:00:00,TV,entertainment,0,0.0,33.2
2026-03-14 06:00:00,Living_Room_AC,cooling,1,2.391,33.9
2026-03-14 06:00:00,Bedroom_AC,cooling,1,1.85,33.9
2026-03-14 06:00:00,Living_Room_Fan,circulation,1,0.094,33.9
2026-03-14 06:00:00,Kitchen_Lights,lighting,0,0.0,33.9
2026-03-14 06:00:00,TV,entertainment,1,0.312,33.9
2026-03-14 07:00:00,Living_Room_AC,cooling,1,2.603,28.3
2026-03-14 07:00:00,Bedroom_AC,cooling,1,2.16,28.3
2026-03-14 07:00:00,Living_Room_Fan,circulation,1,0.096,28.3
2026-03-14 07:00:00,Kitchen_Lights,lighting,0,0.0,28.3
2026-03-14 07:00:00,TV,entertainment,1,0.32,28.3
2026-03-14 08:00:00,Living_Room_AC,cooling,1,2.749,28.5
2026-03-14 08:00:00,Bedroom_AC,cooling,1,1.831,28.5
2026-03-14 08:00:00,Living_Room_Fan,circulation,1,0.095,28.5
2026-03-14 08:00:00,Kitchen_Lights,lighting,1,0.14,28.5
2026-03-14 08:00:00,TV,entertainment,1,0.286,28.5
2026-03-14 09:00:00,Living_Room_AC,cooling,1,2.533,31.3
2026-03-14 09:00:00,Bedroom_AC,cooling,1,1.938,31.3
2026-03-14 09:00:00,Living_Room_Fan,circulation,1,0.106,31.3
2026-03-14 09:00:00,Kitchen_Lights,lighting,1,0.156,31.3
2026-03-14 09:00:00,TV,entertainment,1,0.274,31.3
2026-03-14 10:00:00,Living_Room_AC,cooling,0,0.0,24.5
2026-03-14 10:00:00,Bedroom_AC,cooling,0,0.0,24.5
2026-03-14 10:00:00,Living_Room_Fan,circulation,1,0.093,24.5
2026-03-14 10:00:00,Kitchen_Lights,lighting,0,0.0,24.5
2026-03-14 10:00:00,TV,entertainment,1,0.294,24.5
2026-03-14 11:00:00,Living_Room_AC,cooling,0,0.0,24.5
2026-03-14 11:00:00,Bedroom_AC,cooling,0,0.0,24.5
2026-03-14 11:00:00,Living_Room_Fan,circulation,1,0.096,24.5
2026-03-14 11:00:00,Kitchen_Lights,lighting,1,0.165,24.5
2026-03-14 11:00:00,TV,entertainment,1,0.293,24.5
2026-03-14 12:00:00,Living_Room_AC,cooling,1,2.55,30.8
2026-03-14 12:00:00,Bedroom_AC,cooling,1,1.841,30.8
2026-03-14 12:00:00,Living_Room_Fan,circulation,0,0.0,30.8
2026-03-14 12:00:00,Kitchen_Lights,lighting,1,0.142,30.8
2026-03-14 12:00:00,TV,entertainment,1,0.322,30.8
2026-03-14 13:00:00,Living_Room_AC,cooling,0,0.0,26.3
2026-03-14 13:00:00,Bedroom_AC,cooling,1,2.063,26.3
2026-03-14 13:00:00,Living_Room_Fan,circulation,1,0.108,26.3
2026-03-14 13:00:00,Kitchen_Lights,lighting,1,0.143,26.3
2026-03-14 13:00:00,TV,entertainment,0,0.0,26.3
2026-03-14 14:00:00,Living_Room_AC,cooling,1,2.58,30.6
2026-03-14 14:00:00,Bedroom_AC,cooling,1,2.122,30.6
2026-03-14 14:00:00,Living_Room_Fan,circulation,1,0.11,30.6
2026-03-14 14:00:00,Kitchen_Lights,lighting,1,0.156,30.6
2026-03-14 14:00:00,TV,entertainment,0,0.0,30.6
2026-03-14 15:00:00,Living_Room_AC,cooling,1,2.57,30.9
2026-03-14 15:00:00,Bedroom_AC,cooling,1,1.973,30.9
